Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(15, 15)",150,2,0,2,4448,8.896,1502,30.04,500,10,28531,57.062,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4188,8.376,1500,30,500,10,28501,57.002,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4024,8.048,1503,30.06,500,10,19040,38.08,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,3732,7.464,1507,30.14,500,10,24029,48.058,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,3846,7.692,1509,30.18,500,10,28541,57.082,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",150,15,0,15,4306,8.612,1503,30.06,500,10,23157,46.314,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,15,0,15,4176,8.352,1504,30.08,500,10,20690,41.38,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,3465,6.93,1510,30.2,500,10,28128,56.256,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,3427,6.854,1504,30.08,500,10,24023,48.046,43,0.086,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4491,8.982,1506,30.12,500,10,26480,52.96,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,3999,7.998,1503,30.06,500,10,26870,53.74,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,0,7,4780,9.56,1506,30.12,500,10,23175,46.35,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,0,7,4760,9.52,1500,30,500,10,25659,51.318,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,4580,9.16,1500,30,500,10,23570,47.14,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,4553,9.106,1507,30.14,500,10,26056,52.112,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,6298,12.69758065,1489,29.78,496,9.92,22739,45.84475806,46,0.092741935,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,5271,10.58433735,1496,29.92,498,9.96,22773,45.72891566,41,0.082329317,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4800,9.6,1503,30.06,500,10,26881,53.762,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4771,9.542,1503,30.06,500,10,28103,56.206,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,3589,7.178,1507,30.14,500,10,20306,40.612,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,3784,7.568,1505,30.1,500,10,25240,50.48,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,0,7,5812,11.624,1507,30.14,500,10,28515,57.03,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,0,7,5949,11.898,1503,30.06,500,10,24795,49.59,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",150,14,0,14,5897,11.81763527,1501,30.02,499,9.98,21115,42.31462926,46,0.092184369,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,14,0,14,5606,11.212,1503,30.06,500,10,30582,61.164,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,4110,8.22,1503,30.06,500,10,25627,51.254,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,4169,8.338,1500,30,500,10,26041,52.082,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,0,7,4975,9.95,1500,30,500,10,27681,55.362,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,0,7,5252,10.504,1501,30.02,500,10,25631,51.262,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",150,22,1,21,4837,9.674,1508,30.16,500,10,31827,63.654,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,22,1,21,4819,9.638,1505,30.1,500,10,25232,50.464,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",150,20,0,20,4245,8.49,1503,30.06,500,10,21111,42.222,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,20,0,20,3962,7.924,1504,30.08,500,10,20299,40.598,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4263,8.526,1504,30.08,500,10,28109,56.218,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4502,9.004,1507,30.14,500,10,30589,61.178,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",150,53,1,52,4157,8.314,1503,30.06,500,10,25222,50.444,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,53,1,52,3893,7.786,1501,30.02,500,10,24827,49.654,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,4896,9.792,1503,30.06,500,10,24816,49.632,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,4257,8.514,1502,30.04,500,10,24397,48.794,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",150,11,0,11,4304,8.608,1500,30,500,10,26872,53.744,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,11,0,11,4057,8.114,1503,30.06,500,10,16175,32.35,28,0.056,10,150,3,0,0,0
top_agent,"(15, 15)",150,19,0,19,5150,10.3,1502,30.04,500,10,20301,40.602,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,19,0,19,5554,11.108,1504,30.08,500,10,21929,43.858,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",150,10,0,10,3611,7.222,1506,30.12,500,10,26088,52.176,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,10,0,10,3644,7.288,1509,30.18,500,10,19877,39.754,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,3303,6.606,1500,30,500,10,24006,48.012,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,3876,7.752,1500,30,500,10,21116,42.232,39,0.078,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,3405,6.81,1507,30.14,500,10,32277,64.554,61,0.122,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,3659,7.318,1513,30.26,500,10,26897,53.794,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,5871,11.742,1501,30.02,500,10,26856,53.712,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,5548,11.096,1501,30.02,500,10,24387,48.774,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4935,9.87,1506,30.12,500,10,26879,53.758,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,5272,10.544,1509,30.18,500,10,29332,58.664,63,0.126,10,150,3,0,0,0
top_agent,"(15, 15)",150,18,0,18,4039,8.078,1502,30.04,500,10,26451,52.902,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,18,0,18,4559,9.118,1501,30.02,500,10,27276,54.552,58,0.116,10,150,3,0,0,0
top_agent,"(15, 15)",150,12,1,11,5126,10.252,1507,30.14,500,10,24799,49.598,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,12,1,11,4680,9.36,1501,30.02,500,10,28519,57.038,58,0.116,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,0,7,3310,6.62,1503,30.06,500,10,26872,53.744,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,0,7,3533,7.066,1500,30,500,10,28944,57.888,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,0,7,3978,7.956,1510,30.2,500,10,28539,57.078,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,0,7,4465,8.93,1509,30.18,500,10,28136,56.272,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",150,18,1,17,3400,6.8,1501,30.02,500,10,27305,54.61,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,18,1,17,3267,6.534,1503,30.06,500,10,27308,54.616,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",150,18,1,17,5144,10.288,1500,30,500,10,28509,57.018,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,18,1,17,4802,9.604,1507,30.14,500,10,28515,57.03,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,13,0,13,3945,7.89,1501,30.02,500,10,28101,56.202,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,13,0,13,4057,8.114,1500,30,500,10,22770,45.54,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,4082,8.164,1505,30.1,500,10,24409,48.818,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,3307,6.614,1501,30.02,500,10,32226,64.452,62,0.124,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,6120,12.24,1503,30.06,500,10,28080,56.16,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,6001,12.002,1500,30,500,10,24394,48.788,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,1,6,4257,8.514,1503,30.06,500,10,27709,55.418,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,1,6,4293,8.586,1504,30.08,500,10,28113,56.226,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,5673,11.346,1503,30.06,500,10,24390,48.78,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,5647,11.45436105,1482,29.64,493,9.86,27677,56.13995943,53,0.107505071,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,3382,6.764,1506,30.12,500,10,23186,46.372,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,3379,6.758,1504,30.08,500,10,25247,50.494,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4757,9.514,1507,30.14,500,10,24002,48.004,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4779,9.596385542,1497,29.94,498,9.96,27277,54.77309237,52,0.104417671,10,150,3,0,0,0
top_agent,"(15, 15)",150,20,0,20,4383,8.766,1504,30.08,500,10,19897,39.794,33,0.066,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,20,0,20,4406,8.812,1502,30.04,500,10,26459,52.918,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,5689,11.378,1500,30,500,10,23967,47.934,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,5845,11.69,1507,30.14,500,10,18644,37.288,35,0.07,10,150,3,0,0,0
top_agent,"(15, 15)",150,6,0,6,3898,7.796,1503,30.06,500,10,21530,43.06,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,6,0,6,3825,7.65,1511,30.22,500,10,23601,47.202,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",150,23,0,23,4134,8.268,1501,30.02,500,10,23177,46.354,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,23,0,23,4389,8.778,1501,30.02,500,10,29752,59.504,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,5529,11.058,1503,30.06,500,10,22750,45.5,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,5980,11.96,1506,30.12,500,10,23581,47.162,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,4038,8.076,1501,30.02,500,10,19878,39.756,34,0.068,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,3939,7.878,1501,30.02,500,10,25636,51.272,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,3694,7.388,1504,30.08,500,10,27288,54.576,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,4163,8.326,1506,30.12,500,10,26481,52.962,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",150,18,0,18,4369,8.738,1501,30.02,500,10,25646,51.292,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,18,0,18,3853,7.706,1513,30.26,500,10,27732,55.464,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,3588,7.176,1501,30.02,500,10,30588,61.176,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,3320,6.64,1501,30.02,500,10,23987,47.974,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",150,10,0,10,4027,8.054,1500,30,500,10,23981,47.962,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,10,0,10,3828,7.656,1504,30.08,500,10,31009,62.018,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",150,6,0,6,3500,7,1500,30,500,10,28946,57.892,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,6,0,6,3715,7.43,1507,30.14,500,10,24423,48.846,43,0.086,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4507,9.014,1501,30.02,500,10,25210,50.42,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4004,8.008,1501,30.02,500,10,21126,42.252,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",150,4,0,4,4090,8.18,1511,30.22,500,10,26064,52.128,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,4,0,4,3789,7.578,1511,30.22,500,10,27707,55.414,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,24,0,24,3288,6.576,1504,30.08,500,10,23590,47.18,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,24,0,24,3526,7.052,1509,30.18,500,10,25247,50.494,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",150,19,0,19,6158,12.316,1509,30.18,500,10,21921,43.842,47,0.094,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",150,19,0,19,5961,11.922,1503,30.06,500,10,34697,69.394,67,0.134,10,150,3,0,0,0
top_agent,"(15, 15)",150,23,1,22,4814,9.628,1501,30.02,500,10,26880,53.76,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,23,1,22,4407,8.814,1504,30.08,500,10,28935,57.87,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,7169,14.338,1504,30.08,500,10,25202,50.404,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,6248,12.496,1501,30.02,500,10,26445,52.89,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",150,16,0,16,5203,10.406,1504,30.08,500,10,27261,54.522,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,16,0,16,5613,11.226,1501,30.02,500,10,23156,46.312,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4213,8.426,1505,30.1,500,10,21924,43.848,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4567,9.134,1503,30.06,500,10,26454,52.908,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",150,8,1,7,5564,11.128,1506,30.12,500,10,23591,47.182,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,8,1,7,5893,11.786,1503,30.06,500,10,28932,57.864,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,5006,10.012,1503,30.06,500,10,28931,57.862,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,4792,9.584,1501,30.02,500,10,25641,51.282,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",150,15,0,15,3607,7.214,1504,30.08,500,10,19471,38.942,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,15,0,15,3617,7.234,1504,30.08,500,10,24829,49.658,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,5176,10.352,1500,30,500,10,29750,59.5,60,0.12,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,4793,9.586,1504,30.08,500,10,21938,43.876,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",150,6,0,6,5754,11.64777328,1485,29.7,494,9.88,26049,52.73076923,50,0.101214575,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,6,0,6,6453,12.906,1500,30,500,10,22328,44.656,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,3530,7.06,1504,30.08,500,10,25649,51.298,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,3348,6.696,1506,30.12,500,10,20291,40.582,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",150,8,0,8,4494,8.988,1502,30.04,500,10,23998,47.996,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,8,0,8,4443,8.886,1504,30.08,500,10,28518,57.036,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",150,6,0,6,4160,8.32,1502,30.04,500,10,26466,52.932,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,6,0,6,4372,8.744,1511,30.22,500,10,28146,56.292,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",150,26,1,25,4211,8.422,1503,30.06,500,10,23598,47.196,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,26,1,25,4071,8.142,1506,30.12,500,10,25238,50.476,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",150,7,0,7,3884,7.768,1502,30.04,500,10,24410,48.82,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,7,0,7,3707,7.414,1504,30.08,500,10,23997,47.994,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,4594,9.188,1500,30,500,10,21099,42.198,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,4769,9.538,1500,30,500,10,21100,42.2,35,0.07,10,150,3,0,0,0
top_agent,"(15, 15)",150,9,0,9,5779,11.558,1501,30.02,500,10,27268,54.536,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,9,0,9,6209,12.418,1503,30.06,500,10,22338,44.676,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",150,18,0,18,4399,8.798,1500,30,500,10,22343,44.686,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,18,0,18,4604,9.208,1500,30,500,10,26873,53.746,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,6019,12.038,1501,30.02,500,10,30578,61.156,61,0.122,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,5658,11.316,1504,30.08,500,10,21938,43.876,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,6021,12.042,1505,30.1,500,10,28918,57.836,60,0.12,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,6274,12.548,1503,30.06,500,10,26056,52.112,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,8,0,8,5236,10.53521127,1491,29.82,497,9.94,27682,55.69818913,51,0.102615694,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,8,0,8,5355,10.71,1500,30,500,10,26870,53.74,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,4824,9.648,1500,30,500,10,28505,57.01,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,5135,10.27,1501,30.02,500,10,28952,57.904,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,3331,6.662,1503,30.06,500,10,26491,52.982,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,3051,6.102,1503,30.06,500,10,24416,48.832,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",150,15,0,15,3189,6.378,1500,30,500,10,26500,53,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,15,0,15,3282,6.564,1501,30.02,500,10,23180,46.36,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",150,13,1,12,4744,9.488,1500,30,500,10,24386,48.772,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,13,1,12,4937,9.874,1509,30.18,500,10,23610,47.22,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,9,0,9,4036,8.072,1500,30,500,10,25639,51.278,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,9,0,9,3992,7.984,1501,30.02,500,10,26041,52.082,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,0,0,0,4172,8.344,1504,30.08,500,10,27699,55.398,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,0,0,0,4308,8.616,1504,30.08,500,10,22775,45.55,39,0.078,10,150,3,0,0,0
top_agent,"(15, 15)",150,9,0,9,4799,9.598,1500,30,500,10,23975,47.95,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,9,0,9,4638,9.276,1501,30.02,500,10,26885,53.77,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,5404,10.808,1501,30.02,500,10,23989,47.978,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,5893,11.786,1506,30.12,500,10,26466,52.932,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",150,13,0,13,2999,5.998,1506,30.12,500,10,23589,47.178,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,13,0,13,3286,6.572,1502,30.04,500,10,25634,51.268,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,6,0,6,4112,8.224,1504,30.08,500,10,19072,38.144,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,6,0,6,3928,7.856,1502,30.04,500,10,23165,46.33,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,3790,7.58,1500,30,500,10,30985,61.97,62,0.124,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,4016,8.032,1500,30,500,10,24406,48.812,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",150,14,0,14,6476,12.952,1500,30,500,10,26444,52.888,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,14,0,14,6523,13.046,1504,30.08,500,10,22761,45.522,40,0.08,10,150,3,0,0,0
top_agent,"(15, 15)",150,14,1,13,4063,8.126,1507,30.14,500,10,28518,57.036,62,0.124,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,14,1,13,4087,8.174,1512,30.24,500,10,24415,48.83,49,0.098,10,150,3,0,0,0
top_agent,"(15, 15)",150,6,0,6,5202,10.404,1510,30.2,500,10,26071,52.142,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,6,0,6,5806,11.612,1500,30,500,10,24381,48.762,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",150,14,0,14,3652,7.304,1503,30.06,500,10,25234,50.468,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,14,0,14,3281,6.562,1501,30.02,500,10,25635,51.27,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",150,8,0,8,3370,6.74,1500,30,500,10,24001,48.002,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,8,0,8,2931,5.862,1506,30.12,500,10,28534,57.068,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4516,9.032,1504,30.08,500,10,30165,60.33,61,0.122,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,5225,10.45,1504,30.08,500,10,20681,41.362,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",150,2,0,2,3864,7.728,1510,30.2,500,10,22362,44.724,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,2,0,2,3498,6.996,1504,30.08,500,10,26066,52.132,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,3996,7.992,1506,30.12,500,10,24395,48.79,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,4062,8.124,1503,30.06,500,10,21534,43.068,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,3372,6.744,1503,30.06,500,10,23179,46.358,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,3433,6.866,1506,30.12,500,10,18267,36.534,36,0.072,10,150,3,0,0,0
top_agent,"(15, 15)",150,12,1,11,5228,10.456,1501,30.02,500,10,22756,45.512,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,12,1,11,5591,11.182,1500,30,500,10,20275,40.55,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,16,0,16,4753,9.506,1511,30.22,500,10,23185,46.37,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,16,0,16,4412,8.824,1509,30.18,500,10,26472,52.944,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",150,13,0,13,5304,10.608,1504,30.08,500,10,21949,43.898,42,0.084,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,13,0,13,5676,11.352,1503,30.06,500,10,19443,38.886,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,3795,7.59,1503,30.06,500,10,21526,43.052,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4207,8.414,1503,30.06,500,10,26884,53.768,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",150,1,0,1,4376,8.752,1503,30.06,500,10,24394,48.788,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,1,0,1,4893,9.786,1501,30.02,500,10,21504,43.008,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,6749,13.55220884,1498,29.96,498,9.96,26449,53.11044177,60,0.120481928,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",150,3,0,3,6636,13.43319838,1487,29.74,494,9.88,26433,53.50809717,54,0.109311741,10,150,3,0,0,0
top_agent,"(15, 15)",150,16,0,16,2792,5.584,1509,30.18,500,10,26052,52.104,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,16,0,16,2831,5.662,1504,30.08,500,10,19076,38.152,34,0.068,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,3415,6.83,1510,30.2,500,10,31009,62.018,61,0.122,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,3588,7.176,1504,30.08,500,10,26055,52.11,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",150,3,0,3,3094,6.188,1500,30,500,10,21115,42.23,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,3,0,3,3451,6.902,1500,30,500,10,31408,62.816,63,0.126,10,150,3,0,0,0
top_agent,"(15, 15)",150,5,0,5,4562,9.124,1502,30.04,500,10,28511,57.022,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",150,5,0,5,4472,8.944,1500,30,500,10,27288,54.576,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",150,8,0,8,4512,9.024,1500,30,500,10,21939,43.878,42,0.084,10,150,3,0,0,0
