Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(5, 5)",20,2,0,2,3395,7.768878719,1365,27.3,437,8.74,1882,4.306636156,49,0.112128146,10,150,3,12,0.24,3
top_agent,"(5, 5)",20,0,0,0,2974,6.451193059,1398,27.96,461,9.22,2238,4.854663774,41,0.088937093,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,0,0,0,3364,7.593679458,1524,30.48,443,8.86,2216,5.002257336,92,0.207674944,10,150,3,165,3.3,52
top_agent,"(5, 5)",20,0,0,0,4363,10.36342043,1276,25.52,421,8.42,2063,4.90023753,35,0.083135392,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,0,0,0,3810,8.73853211,1350,27,436,8.72,2528,5.798165138,58,0.133027523,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,3,0,3,3746,8.380313199,1371,27.42,447,8.94,2263,5.062639821,46,0.102908277,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,4167,9.492027335,1342,26.84,439,8.78,1642,3.740318907,29,0.066059226,10,150,3,0,0,0
top_agent,"(5, 5)",20,5,0,5,2970,6.54185022,1390,27.8,454,9.08,2847,6.27092511,63,0.13876652,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,0,5,2650,5.602536998,1448,28.96,473,9.46,2827,5.976744186,54,0.114164905,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,0,3,3282,7.134782609,1425,28.5,460,9.2,2260,4.913043478,47,0.102173913,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,2861,5.985355649,1451,29.02,478,9.56,2399,5.018828452,46,0.09623431,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,4350,10.74074074,1225,24.5,405,8.1,2001,4.940740741,35,0.086419753,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4355,10.77970297,1246,24.92,404,8.08,1960,4.851485149,47,0.116336634,10,150,3,0,0,0
top_agent,"(5, 5)",20,2,0,2,2974,6.368308351,1445,28.9,467,9.34,2538,5.434689507,54,0.115631692,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,2,0,2,2223,4.555327869,1555,31.1,488,9.76,2899,5.94057377,72,0.147540984,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,0,3,5601,21.87890625,768,15.36,256,5.12,1104,4.3125,21,0.08203125,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,5010,15.60747664,975,19.5,321,6.42,1689,5.261682243,32,0.099688474,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,0,0,0,3589,7.819172113,1411,28.22,459,9.18,2709,5.901960784,64,0.139433551,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,3175,6.917211329,1423,28.46,459,9.18,2213,4.821350763,56,0.122004357,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,5093,19.29166667,807,16.14,264,5.28,1078,4.083333333,23,0.087121212,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,0,0,0,5288,20.41698842,783,15.66,259,5.18,1081,4.173745174,21,0.081081081,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,0,3,3987,8.959550562,1374,27.48,445,8.9,1601,3.597752809,35,0.078651685,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",20,3,0,3,3857,8.36659436,1429,28.58,461,9.22,2673,5.798264642,58,0.125813449,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,3,0,3,3882,8.944700461,1334,26.68,434,8.68,1940,4.470046083,42,0.096774194,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,3,0,3,4035,9.987623762,1242,24.84,404,8.08,1733,4.28960396,40,0.099009901,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,3737,9.136919315,1260,25.2,409,8.18,2385,5.831295844,62,0.151589242,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,3741,9.329177057,1219,24.38,401,8.02,2379,5.932668329,43,0.10723192,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,4837,14.31065089,1036,20.72,338,6.76,880,2.603550296,21,0.062130178,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4425,11.5234375,1161,23.22,384,7.68,1430,3.723958333,28,0.072916667,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,4641,14.28,1000,20,325,6.5,1612,4.96,35,0.107692308,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4147,12.76,1006,20.12,325,6.5,1497,4.606153846,33,0.101538462,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,2,0,2,3064,6.675381264,1409,28.18,459,9.18,2799,6.098039216,59,0.128540305,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,2,0,2,2316,4.795031056,1507,30.14,483,9.66,2397,4.962732919,51,0.105590062,10,150,3,6,0.12,2
top_agent,"(5, 5)",20,0,0,0,4995,17.52631579,879,17.58,285,5.7,1250,4.385964912,31,0.10877193,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,0,0,0,4449,12.39275766,1108,22.16,359,7.18,1820,5.069637883,45,0.125348189,10,150,3,6,0.12,2
top_agent,"(5, 5)",20,0,0,0,5039,13.69293478,1117,22.34,368,7.36,1692,4.597826087,34,0.092391304,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4757,12.68533333,1135,22.7,375,7.5,1738,4.634666667,32,0.085333333,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,4072,9.404157044,1325,26.5,433,8.66,1854,4.281755196,37,0.085450346,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,0,0,0,3715,8.65967366,1318,26.36,429,8.58,1771,4.128205128,38,0.088578089,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,5012,15.96178344,946,18.92,314,6.28,1718,5.47133758,32,0.101910828,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,4998,15.28440367,999,19.98,327,6.54,1585,4.847094801,36,0.110091743,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3365,7.19017094,1421,28.42,468,9.36,2006,4.286324786,34,0.072649573,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4070,9.229024943,1336,26.72,441,8.82,2066,4.684807256,40,0.090702948,10,150,3,0,0,0
top_agent,"(5, 5)",20,8,0,8,2665,5.694444444,1443,28.86,468,9.36,2005,4.284188034,39,0.083333333,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,8,0,8,3051,6.519230769,1425,28.5,468,9.36,2275,4.861111111,45,0.096153846,10,150,3,0,0,0
top_agent,"(5, 5)",20,5,1,4,3728,8.730679157,1313,26.26,427,8.54,2178,5.100702576,46,0.107728337,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,1,4,2630,5.76754386,1414,28.28,456,9.12,2455,5.38377193,53,0.11622807,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,1,0,1,4569,12.31536388,1128,22.56,371,7.42,1405,3.787061995,23,0.061994609,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,4461,11.6171875,1179,23.58,384,7.68,1936,5.041666667,43,0.111979167,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,1,0,1,4984,28.15819209,543,10.86,177,3.54,529,2.988700565,12,0.06779661,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,5191,21.10162602,757,15.14,246,4.92,1025,4.166666667,26,0.105691057,10,150,3,0,0,0
top_agent,"(5, 5)",20,2,0,2,3387,8.064285714,1282,25.64,420,8.4,2123,5.054761905,47,0.111904762,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,2,0,2,3600,8.490566038,1287,25.74,424,8.48,1890,4.45754717,34,0.080188679,10,150,3,0,0,0
top_agent,"(5, 5)",20,2,0,2,3432,7.74717833,1407,28.14,443,8.86,2069,4.670428894,46,0.103837472,10,200,4,0,0,0
bottom_agent,"(5, 5)",20,2,0,2,3638,8.600472813,1340,26.8,423,8.46,2526,5.971631206,57,0.134751773,10,200,4,0,0,0
top_agent,"(5, 5)",20,5,1,4,3422,7.621380846,1394,27.88,449,8.98,2420,5.389755011,59,0.131403118,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,1,4,2729,5.997802198,1392,27.84,455,9.1,2187,4.806593407,42,0.092307692,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3913,9.016129032,1350,27,434,8.68,1746,4.023041475,45,0.103686636,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",20,0,0,0,3115,6.786492375,1430,28.6,459,9.18,2464,5.368191721,58,0.126361656,10,150,3,6,0.12,2
top_agent,"(5, 5)",20,3,0,3,3637,8.20993228,1360,27.2,443,8.86,2193,4.9503386,44,0.099322799,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,2972,6.503282276,1394,27.88,457,9.14,2419,5.29321663,41,0.089715536,10,150,3,0,0,0
top_agent,"(5, 5)",20,7,1,6,5368,16.26666667,1003,20.06,330,6.6,1256,3.806060606,27,0.081818182,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,7,1,6,4707,14.00892857,1026,20.52,336,6.72,1441,4.288690476,30,0.089285714,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,2,0,2,3015,6.428571429,1489,29.78,469,9.38,2240,4.776119403,48,0.102345416,10,200,4,0,0,0
bottom_agent,"(5, 5)",20,2,0,2,3396,7.496688742,1431,28.62,453,9.06,2040,4.503311258,39,0.086092715,10,200,4,0,0,0
top_agent,"(5, 5)",20,5,0,5,4310,10.96692112,1202,24.04,393,7.86,2283,5.809160305,44,0.111959288,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,0,5,3654,8.658767773,1282,25.64,422,8.44,2326,5.511848341,43,0.101895735,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,4489,12.60955056,1073,21.46,356,7.12,1722,4.837078652,29,0.081460674,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,4377,11.42819843,1176,23.52,383,7.66,2059,5.375979112,41,0.107049608,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3281,7.525229358,1340,26.8,436,8.72,2063,4.731651376,40,0.091743119,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,3450,8.194774347,1303,26.06,421,8.42,1815,4.311163895,47,0.111638955,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,6,1,5,2722,5.879049676,1433,28.66,463,9.26,2211,4.77537797,44,0.095032397,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",20,6,1,5,3104,7.054545455,1370,27.4,440,8.8,2332,5.3,55,0.125,10,150,3,18,0.36,6
top_agent,"(5, 5)",20,2,1,1,3353,7.51793722,1366,27.32,446,8.92,1989,4.459641256,44,0.098654709,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,2,1,1,3018,6.546637744,1425,28.5,461,9.22,2103,4.561822126,37,0.080260304,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,1,2,3319,7.458426966,1351,27.02,445,8.9,2049,4.604494382,33,0.074157303,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,1,2,3138,7.004464286,1390,27.8,448,8.96,2857,6.377232143,61,0.136160714,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,0,0,0,3701,9.048899756,1242,24.84,409,8.18,1829,4.471882641,34,0.083129584,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,0,0,0,3805,9.038004751,1288,25.76,421,8.42,1825,4.334916865,30,0.071258907,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3582,8.196796339,1326,26.52,437,8.74,2283,5.224256293,41,0.09382151,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,3720,8.671328671,1311,26.22,429,8.58,1749,4.076923077,36,0.083916084,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,3545,8.583535109,1269,25.38,413,8.26,2071,5.014527845,44,0.10653753,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",20,1,0,1,3635,8.299086758,1345,26.9,438,8.76,2198,5.01826484,47,0.107305936,10,150,3,6,0.12,2
top_agent,"(5, 5)",20,5,0,5,2591,5.353305785,1479,29.58,484,9.68,2363,4.882231405,42,0.08677686,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,0,5,2458,5.297413793,1425,28.5,464,9.28,2600,5.603448276,43,0.092672414,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,0,0,0,5333,16.93015873,959,19.18,315,6.3,1570,4.984126984,27,0.085714286,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4845,14.3768546,1026,20.52,337,6.74,1638,4.860534125,32,0.09495549,10,150,3,0,0,0
top_agent,"(5, 5)",20,5,0,5,4147,10.34164589,1220,24.4,401,8.02,2226,5.551122195,45,0.112219451,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,0,5,4458,11.145,1219,24.38,400,8,2005,5.0125,43,0.1075,10,150,3,0,0,0
top_agent,"(5, 5)",20,7,0,7,4725,14.31818182,1012,20.24,330,6.6,1548,4.690909091,29,0.087878788,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,7,0,7,5412,16.25225225,1018,20.36,333,6.66,1673,5.024024024,33,0.099099099,10,150,3,0,0,0
top_agent,"(5, 5)",20,7,1,6,2724,5.69874477,1465,29.3,478,9.56,2765,5.784518828,63,0.131799163,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,7,1,6,3231,7.148230088,1384,27.68,452,9.04,2906,6.42920354,55,0.121681416,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,4723,14.66770186,985,19.7,322,6.44,1735,5.388198758,36,0.111801242,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,4740,19.26829268,751,15.02,246,4.92,956,3.886178862,17,0.069105691,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,2964,6.360515021,1440,28.8,466,9.32,2683,5.75751073,62,0.13304721,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,3060,6.455696203,1454,29.08,474,9.48,2305,4.862869198,45,0.094936709,10,150,3,0,0,0
top_agent,"(5, 5)",20,5,1,4,4000,9.302325581,1324,26.48,430,8.6,2012,4.679069767,46,0.106976744,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,5,1,4,3682,8.503464203,1478,29.56,433,8.66,2301,5.31408776,99,0.228637413,10,150,3,156,3.12,51
top_agent,"(5, 5)",20,0,0,0,3931,9.951898734,1226,24.52,395,7.9,1785,4.518987342,41,0.103797468,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,3913,9.758104738,1221,24.42,401,8.02,1879,4.685785536,34,0.08478803,10,150,3,0,0,0
top_agent,"(5, 5)",20,2,0,2,2503,5.160824742,1505,30.1,485,9.7,2250,4.639175258,50,0.103092784,10,150,3,17,0.34,5
bottom_agent,"(5, 5)",20,2,0,2,2870,6.067653277,1458,29.16,473,9.46,2794,5.906976744,69,0.145877378,10,150,3,9,0.18,3
top_agent,"(5, 5)",20,0,0,0,4012,9.417840376,1298,25.96,426,8.52,1917,4.5,37,0.08685446,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,0,0,0,3986,9.513126492,1279,25.58,419,8.38,1711,4.08353222,39,0.093078759,10,150,3,0,0,0
top_agent,"(5, 5)",20,4,0,4,3225,7.263513514,1364,27.28,444,8.88,2100,4.72972973,44,0.099099099,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,4,0,4,3466,7.534782609,1402,28.04,460,9.2,2091,4.545652174,37,0.080434783,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,3820,9.845360825,1185,23.7,388,7.76,1784,4.597938144,32,0.082474227,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,1,0,1,4466,10.76144578,1255,25.1,415,8.3,2058,4.959036145,38,0.091566265,10,150,3,0,0,0
top_agent,"(5, 5)",20,14,1,13,2937,6.262260128,1453,29.06,469,9.38,2353,5.017057569,48,0.102345416,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,14,1,13,3217,6.978308026,1442,28.84,461,9.22,2260,4.902386117,48,0.104121475,10,150,3,23,0.46,7
top_agent,"(5, 5)",20,1,0,1,4360,13.13253012,1007,20.14,332,6.64,1197,3.605421687,22,0.06626506,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,4898,14.93292683,991,19.82,328,6.56,1812,5.524390244,34,0.103658537,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,3418,7.595555556,1382,27.64,450,9,2219,4.931111111,46,0.102222222,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",20,1,0,1,3950,9.143518519,1327,26.54,432,8.64,2109,4.881944444,47,0.108796296,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,0,0,0,3862,8.601336303,1384,27.68,449,8.98,2130,4.743875278,49,0.109131403,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,2986,6.562637363,1413,28.26,455,9.1,2592,5.696703297,61,0.134065934,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,5463,23.05063291,717,14.34,237,4.74,1164,4.911392405,25,0.105485232,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4807,15.65798046,931,18.62,307,6.14,1827,5.951140065,43,0.140065147,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3746,8.533029613,1351,27.02,439,8.78,2197,5.004555809,44,0.10022779,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",20,0,0,0,3052,6.56344086,1444,28.88,465,9.3,2585,5.559139785,60,0.129032258,10,150,3,6,0.12,2
top_agent,"(5, 5)",20,0,0,0,4476,11.50642674,1204,24.08,389,7.78,2178,5.598971722,50,0.128534704,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,0,0,0,4506,11.64341085,1188,23.76,387,7.74,1777,4.591731266,37,0.095607235,10,150,3,0,0,0
top_agent,"(5, 5)",20,9,1,8,4896,12.9182058,1152,23.04,379,7.58,1829,4.82585752,35,0.092348285,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,9,1,8,5114,14.78034682,1063,21.26,346,6.92,1951,5.638728324,37,0.106936416,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,1,0,1,3603,8.723970944,1255,25.1,413,8.26,2027,4.907990315,40,0.0968523,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,3659,8.81686747,1294,25.88,415,8.3,2145,5.168674699,53,0.127710843,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,0,3,3723,9.330827068,1218,24.36,399,7.98,2043,5.120300752,38,0.095238095,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,4548,12.84745763,1072,21.44,354,7.08,1635,4.618644068,28,0.079096045,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,2773,5.989200864,1416,28.32,463,9.26,2314,4.997840173,41,0.088552916,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,2860,6.163793103,1435,28.7,464,9.28,1860,4.00862069,40,0.086206897,10,150,3,0,0,0
top_agent,"(5, 5)",20,5,0,5,3101,6.875831486,1377,27.54,451,9.02,2525,5.598669623,48,0.106430155,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,0,5,2480,5.123966942,1477,29.54,484,9.68,2602,5.376033058,51,0.105371901,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,0,3,2959,6.216386555,1449,28.98,476,9.52,2412,5.067226891,48,0.100840336,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,3293,7.006382979,1429,28.58,470,9.4,2438,5.187234043,39,0.082978723,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,4607,12.48509485,1143,22.86,369,7.38,1739,4.712737127,40,0.108401084,10,150,3,21,0.42,7
bottom_agent,"(5, 5)",20,1,0,1,4800,13.33333333,1117,22.34,360,7.2,2160,6,53,0.147222222,10,150,3,9,0.18,3
top_agent,"(5, 5)",20,6,0,6,3317,7.242358079,1396,27.92,458,9.16,2590,5.655021834,50,0.109170306,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,6,0,6,3394,7.609865471,1377,27.54,446,8.92,2011,4.50896861,45,0.100896861,10,150,3,6,0.12,2
top_agent,"(5, 5)",20,0,0,0,3640,9.054726368,1248,24.96,402,8.04,2076,5.164179104,52,0.129353234,10,150,3,13,0.26,4
bottom_agent,"(5, 5)",20,0,0,0,3663,8.25,1401,28.02,444,8.88,2422,5.454954955,60,0.135135135,10,150,3,39,0.78,13
top_agent,"(5, 5)",20,1,0,1,3418,7.495614035,1394,27.88,456,9.12,2608,5.719298246,51,0.111842105,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,2885,6.326754386,1417,28.34,456,9.12,1906,4.179824561,38,0.083333333,10,150,3,0,0,0
top_agent,"(5, 5)",20,3,0,3,4967,24.22926829,615,12.3,205,4.1,1242,6.058536585,22,0.107317073,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,4941,19.15116279,783,15.66,258,5.16,1348,5.224806202,25,0.096899225,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3328,7.461883408,1374,27.48,446,8.92,2149,4.81838565,49,0.109865471,10,150,3,5,0.1,1
bottom_agent,"(5, 5)",20,0,0,0,4579,11.68112245,1211,24.22,392,7.84,1751,4.466836735,38,0.096938776,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,3135,6.844978166,1417,28.34,458,9.16,2466,5.384279476,51,0.111353712,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,3324,7.241830065,1423,28.46,459,9.18,2409,5.248366013,56,0.122004357,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,6,0,6,4024,9.022421525,1363,27.26,446,8.92,2313,5.186098655,47,0.105381166,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,6,0,6,3663,8.401376147,1333,26.66,436,8.72,2239,5.135321101,44,0.100917431,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,6,2,4,4648,13.28,1065,21.3,350,7,1714,4.897142857,26,0.074285714,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,6,2,4,3997,11.96706587,1033,20.66,334,6.68,1623,4.859281437,39,0.116766467,10,150,3,0,0,0
top_agent,"(5, 5)",20,4,0,4,3745,8.550228311,1350,27,438,8.76,2163,4.938356164,47,0.107305936,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,4,0,4,4428,10.37002342,1325,26.5,427,8.54,2337,5.473067916,55,0.128805621,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,2,0,2,2464,5.112033195,1480,29.6,482,9.64,2465,5.114107884,57,0.118257261,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",20,2,0,2,2937,6.24893617,1442,28.84,470,9.4,2257,4.80212766,50,0.106382979,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,2,0,2,4655,11.99742268,1183,23.66,388,7.76,2082,5.365979381,40,0.103092784,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,2,0,2,3858,9.767088608,1222,24.44,395,7.9,2112,5.346835443,41,0.103797468,10,150,3,0,0,0
top_agent,"(5, 5)",20,0,0,0,3183,6.995604396,1389,27.78,455,9.1,2528,5.556043956,55,0.120879121,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,3292,7.049250535,1442,28.84,467,9.34,2542,5.443254818,60,0.128479657,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,3247,7.280269058,1387,27.74,446,8.92,2501,5.607623318,58,0.130044843,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,3729,8.794811321,1295,25.9,424,8.48,2206,5.202830189,44,0.103773585,10,150,3,0,0,0
top_agent,"(5, 5)",20,2,0,2,3131,6.86622807,1397,27.94,456,9.12,2334,5.118421053,44,0.096491228,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",20,2,0,2,3198,6.746835443,1470,29.4,474,9.48,2667,5.626582278,63,0.132911392,10,150,3,12,0.24,4
top_agent,"(5, 5)",20,0,0,0,3554,8.207852194,1348,26.96,433,8.66,1817,4.19630485,43,0.099307159,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",20,0,0,0,3671,8.637647059,1319,26.38,425,8.5,2535,5.964705882,55,0.129411765,10,150,3,7,0.14,2
top_agent,"(5, 5)",20,0,0,0,3856,9.64,1236,24.72,400,8,2167,5.4175,52,0.13,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4758,12.85945946,1126,22.52,370,7.4,1826,4.935135135,38,0.102702703,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,2321,4.736734694,1565,31.3,490,9.8,2866,5.848979592,57,0.116326531,10,200,4,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,3137,6.746236559,1461,29.22,465,9.3,2526,5.432258065,45,0.096774194,10,200,4,0,0,0
top_agent,"(5, 5)",20,1,0,1,4128,9.781990521,1293,25.86,422,8.44,1875,4.443127962,38,0.090047393,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,1,0,1,4090,10.14888337,1232,24.64,403,8.06,1851,4.593052109,33,0.081885856,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,3,0,3,4798,12.89784946,1139,22.78,372,7.44,1564,4.204301075,31,0.083333333,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,3,0,3,4065,10.39641944,1183,23.66,391,7.82,1400,3.58056266,25,0.063938619,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,0,0,0,4338,10.60635697,1233,24.66,409,8.18,2074,5.070904645,34,0.083129584,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,0,0,0,4061,10.28101266,1207,24.14,395,7.9,2086,5.281012658,43,0.108860759,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,5,0,5,3964,8.808888889,1385,27.7,450,9,2676,5.946666667,60,0.133333333,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,5,0,5,3470,7.643171806,1386,27.72,454,9.08,2098,4.621145374,40,0.088105727,10,150,3,0,0,0
top_agent,"(5, 5)",20,2,0,2,3795,9.416873449,1233,24.66,403,8.06,2164,5.369727047,46,0.114143921,10,150,3,0,0,0
bottom_agent,"(5, 5)",20,2,0,2,3804,9.323529412,1256,25.12,408,8.16,2068,5.068627451,43,0.105392157,10,150,3,0,0,0
top_agent,"(5, 5)",20,1,0,1,2446,5.248927039,1440,28.8,466,9.32,2201,4.723175966,47,0.100858369,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",20,1,0,1,2718,5.698113208,1497,29.94,477,9.54,2377,4.983228512,54,0.113207547,10,150,3,15,0.3,5
top_agent,"(5, 5)",20,0,0,0,5099,14.77971014,1074,21.48,345,6.9,1545,4.47826087,34,0.098550725,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",20,0,0,0,5030,14.49567723,1061,21.22,347,6.94,1574,4.536023055,35,0.100864553,10,150,3,3,0.06,1
top_agent,"(5, 5)",20,5,0,5,4954,15.38509317,982,19.64,322,6.44,1678,5.211180124,40,0.124223602,10,150,3,0,0,0
