Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
top_agent,"(20, 20)",200,4,0,4,4541,9.082,1507,30.14,500,10,47141,94.282,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,3937,7.874,1502,30.04,500,10,54631,109.262,61,1.22,10,150,3,0,0,0
top_agent,"(20, 20)",200,15,0,15,3061,6.122,1505,30.1,500,10,46389,92.778,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,15,0,15,2910,5.82,1503,30.06,500,10,48627,97.254,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3662,7.324,1504,30.08,500,10,44874,89.748,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3815,7.63,1506,30.12,500,10,53142,106.284,61,1.22,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,4859,9.718,1500,30,500,10,43354,86.708,49,0.98,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,4905,9.81,1503,30.06,500,10,36595,73.19,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",200,6,0,6,3190,6.38,1509,30.18,500,10,50933,101.866,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,6,0,6,3516,7.032,1501,30.02,500,10,56146,112.292,61,1.22,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,2868,5.736,1500,30,500,10,47123,94.246,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3145,6.29,1507,30.14,500,10,57664,115.328,64,1.28,10,150,3,0,0,0
top_agent,"(20, 20)",200,9,0,9,4164,8.328,1500,30,500,10,41097,82.194,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,9,0,9,4296,8.592,1500,30,500,10,50868,101.736,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",200,9,1,8,3683,7.366,1503,30.06,500,10,55384,110.768,66,1.32,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",200,9,1,8,3681,7.362,1502,30.04,500,10,49380,98.76,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",200,9,0,9,4205,8.41,1500,30,500,10,44118,88.236,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,9,0,9,3948,7.896,1506,30.12,500,10,41103,82.206,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",200,4,0,4,3911,7.822,1500,30,500,10,42599,85.198,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,3995,7.99,1503,30.06,500,10,53130,106.26,61,1.22,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,3188,6.376,1504,30.08,500,10,33611,67.222,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,3318,6.636,1504,30.08,500,10,40359,80.718,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3677,7.354,1503,30.06,500,10,43362,86.724,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3567,7.134,1503,30.06,500,10,44869,89.738,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",200,6,0,6,3623,7.246,1505,30.1,500,10,50902,101.804,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,6,0,6,3413,6.826,1503,30.06,500,10,44137,88.274,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,3443,6.886,1504,30.08,500,10,47876,95.752,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,3277,6.554,1503,30.06,500,10,46375,92.75,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",200,14,1,13,4173,8.346,1500,30,500,10,54642,109.284,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,14,1,13,4049,8.098,1500,30,500,10,53128,106.256,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",200,18,0,18,4094,8.188,1503,30.06,500,10,50882,101.764,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,18,0,18,3987,7.974,1500,30,500,10,50872,101.744,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3103,6.206,1500,30,500,10,40379,80.758,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3384,6.768,1501,30.02,500,10,42647,85.294,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",200,6,0,6,3893,7.786,1501,30.02,500,10,38093,76.186,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,6,0,6,3909,7.818,1500,30,500,10,53133,106.266,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",200,21,1,20,3516,7.032,1500,30,500,10,51637,103.274,62,1.24,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,21,1,20,3623,7.246,1512,30.24,500,10,53167,106.334,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,4027,8.054,1500,30,500,10,51608,103.216,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,3843,7.686,1506,30.12,500,10,50122,100.244,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3727,7.454,1504,30.08,500,10,53120,106.24,62,1.24,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3945,7.89,1503,30.06,500,10,51645,103.29,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3414,6.828,1503,30.06,500,10,47134,94.268,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,4112,8.224,1501,30.02,500,10,49388,98.776,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,1,6,4071,8.142,1501,30.02,500,10,39606,79.212,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,1,6,3793,7.586,1501,30.02,500,10,44114,88.228,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,4103,8.206,1501,30.02,500,10,52366,104.732,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3999,7.998,1504,30.08,500,10,46398,92.796,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,15,0,15,4229,8.458,1501,30.02,500,10,39604,79.208,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,15,0,15,4451,8.902,1503,30.06,500,10,44105,88.21,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",200,6,0,6,4052,8.104,1509,30.18,500,10,53115,106.23,62,1.24,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,6,0,6,3888,7.776,1501,30.02,500,10,48619,97.238,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",200,21,0,21,3523,7.046,1501,30.02,500,10,41113,82.226,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,21,0,21,3443,6.886,1501,30.02,500,10,45635,91.27,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,3673,7.346,1504,30.08,500,10,45609,91.218,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3630,7.26,1503,30.06,500,10,43366,86.732,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,0,7,3518,7.036,1504,30.08,500,10,42634,85.268,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,0,7,3885,7.77,1507,30.14,500,10,44890,89.78,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3783,7.566,1504,30.08,500,10,47865,95.73,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3920,7.84,1506,30.12,500,10,36609,73.218,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,3484,6.968,1500,30,500,10,44125,88.25,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3359,6.718,1507,30.14,500,10,44153,88.306,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3172,6.344,1504,30.08,500,10,30596,61.192,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3164,6.328,1500,30,500,10,38847,77.694,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,3442,6.884,1500,30,500,10,38875,77.75,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,3525,7.05,1504,30.08,500,10,51637,103.274,57,1.14,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,1,6,2692,5.384,1500,30,500,10,46360,92.72,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,1,6,3052,6.104,1501,30.02,500,10,38848,77.696,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,1,6,4004,8.008,1508,30.16,500,10,52398,104.796,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,1,6,3903,7.806,1500,30,500,10,42629,85.258,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3934,7.868,1500,30,500,10,44120,88.24,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3910,7.82,1504,30.08,500,10,40365,80.73,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,4012,8.024,1504,30.08,500,10,41860,83.72,48,0.96,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,4256,8.512,1501,30.02,500,10,48628,97.256,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,2679,5.358,1507,30.14,500,10,46373,92.746,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,2819,5.638,1500,30,500,10,47119,94.238,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,2971,5.942,1513,30.26,500,10,47901,95.802,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3142,6.284,1500,30,500,10,48635,97.27,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,4,0,4,4577,9.154,1506,30.12,500,10,51630,103.26,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,4146,8.292,1501,30.02,500,10,46370,92.74,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,4,0,4,3624,7.248,1501,30.02,500,10,44114,88.228,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,3470,6.94,1507,30.14,500,10,51636,103.272,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,5000,10,1502,30.04,500,10,52390,104.78,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,4864,9.728,1500,30,500,10,56883,113.766,66,1.32,10,150,3,0,0,0
top_agent,"(20, 20)",200,10,0,10,3969,7.938,1501,30.02,500,10,43365,86.73,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,10,0,10,3810,7.62,1501,30.02,500,10,47882,95.764,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,4652,9.304,1500,30,500,10,48603,97.206,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,4613,9.226,1500,30,500,10,55378,110.756,63,1.26,10,150,3,0,0,0
top_agent,"(20, 20)",200,6,1,5,4456,9.075356415,1474,29.48,491,9.82,40343,82.16496945,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,6,1,5,4806,9.612,1503,30.06,500,10,44135,88.27,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",200,4,0,4,3792,7.584,1500,30,500,10,39595,79.19,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,3840,7.68,1505,30.1,500,10,41113,82.226,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,4501,9.002,1500,30,500,10,44117,88.234,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,4207,8.414,1500,30,500,10,50874,101.748,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",200,10,0,10,3636,7.272,1504,30.08,500,10,42619,85.238,49,0.98,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,10,0,10,3490,6.98,1500,30,500,10,50132,100.264,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",200,8,0,8,3820,7.64,1500,30,500,10,40354,80.708,39,0.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,8,0,8,3744,7.488,1501,30.02,500,10,41119,82.238,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,0,7,3517,7.034,1500,30,500,10,47869,95.738,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,0,7,3765,7.53,1506,30.12,500,10,47891,95.782,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",200,43,0,43,3616,7.232,1500,30,500,10,50144,100.288,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,43,0,43,3947,7.894,1503,30.06,500,10,41873,83.746,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3552,7.104,1507,30.14,500,10,47140,94.28,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3499,6.998,1503,30.06,500,10,50140,100.28,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,0,7,3901,7.802,1504,30.08,500,10,46372,92.744,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,0,7,3685,7.37,1501,30.02,500,10,46382,92.764,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,4,0,4,4180,8.36,1501,30.02,500,10,45610,91.22,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,4312,8.624,1502,30.04,500,10,53139,106.278,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",200,15,2,13,4788,9.576,1500,30,500,10,40355,80.71,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,15,2,13,4866,9.732,1503,30.06,500,10,58378,116.756,65,1.3,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,3442,6.884,1505,30.1,500,10,50880,101.76,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,3410,6.82,1500,30,500,10,40342,80.684,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,4878,9.756,1503,30.06,500,10,48638,97.276,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,4369,8.738,1504,30.08,500,10,42616,85.232,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",200,19,0,19,4285,8.57,1504,30.08,500,10,38110,76.22,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,19,0,19,4471,8.942,1503,30.06,500,10,53130,106.26,63,1.26,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,4268,8.536,1512,30.24,500,10,54662,109.324,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3653,7.306,1500,30,500,10,47127,94.254,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",200,18,0,18,3685,7.37,1500,30,500,10,39608,79.216,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,18,0,18,3615,7.23,1503,30.06,500,10,31338,62.676,35,0.7,10,150,3,0,0,0
top_agent,"(20, 20)",200,8,0,8,4345,8.69,1507,30.14,500,10,47889,95.778,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,8,0,8,4114,8.228,1500,30,500,10,43368,86.736,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,4290,8.58,1503,30.06,500,10,53894,107.788,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,4428,8.856,1501,30.02,500,10,55374,110.748,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,0,7,2893,5.786,1501,30.02,500,10,41124,82.248,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,0,7,2700,5.4,1507,30.14,500,10,41867,83.734,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,4098,8.196,1500,30,500,10,48619,97.238,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3868,7.736,1504,30.08,500,10,41115,82.23,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3633,7.266,1502,30.04,500,10,38863,77.726,41,0.82,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3278,6.556,1502,30.04,500,10,50888,101.776,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3953,7.906,1503,30.06,500,10,48607,97.214,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,4044,8.088,1505,30.1,500,10,44120,88.24,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,3490,6.98,1500,30,500,10,37355,74.71,39,0.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,3531,7.062,1500,30,500,10,48638,97.276,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",200,8,0,8,3812,7.624,1501,30.02,500,10,48609,97.218,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,8,0,8,3825,7.65,1506,30.12,500,10,43374,86.748,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,4134,8.268,1503,30.06,500,10,47124,94.248,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3825,7.65,1500,30,500,10,39590,79.18,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,16,1,15,3753,7.506,1500,30,500,10,47120,94.24,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,16,1,15,3478,6.956,1503,30.06,500,10,44872,89.744,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",200,8,0,8,4681,9.362,1504,30.08,500,10,38847,77.694,43,0.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,8,0,8,4702,9.404,1501,30.02,500,10,41863,83.726,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3894,7.788,1500,30,500,10,41112,82.224,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3228,6.456,1500,30,500,10,46385,92.77,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3433,6.866,1501,30.02,500,10,49375,98.75,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3544,7.088,1508,30.16,500,10,41876,83.752,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,9,2,7,4445,8.89,1512,30.24,500,10,50885,101.77,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,9,2,7,4092,8.184,1503,30.06,500,10,44864,89.728,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3658,7.316,1503,30.06,500,10,47152,94.304,48,0.96,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3703,7.406,1500,30,500,10,44100,88.2,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,9,0,9,3576,7.152,1503,30.06,500,10,35854,71.708,41,0.82,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,9,0,9,3451,6.902,1506,30.12,500,10,51636,103.272,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",200,20,0,20,3663,7.326,1504,30.08,500,10,44889,89.778,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,20,0,20,3770,7.54,1502,30.04,500,10,46363,92.726,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,21,0,21,3836,7.672,1500,30,500,10,47869,95.738,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,21,0,21,4093,8.186,1500,30,500,10,35845,71.69,38,0.76,10,150,3,0,0,0
top_agent,"(20, 20)",200,13,0,13,4099,8.198,1504,30.08,500,10,41114,82.228,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,13,0,13,4058,8.116,1500,30,500,10,39602,79.204,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3229,6.458,1503,30.06,500,10,44878,89.756,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3243,6.486,1503,30.06,500,10,45627,91.254,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3585,7.17,1504,30.08,500,10,46386,92.772,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3906,7.812,1503,30.06,500,10,44865,89.73,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,10,1,9,2754,5.508,1502,30.04,500,10,38119,76.238,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,10,1,9,2908,5.816,1507,30.14,500,10,47926,95.852,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,3839,7.678,1501,30.02,500,10,40361,80.722,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,3760,7.52,1500,30,500,10,37353,74.706,40,0.8,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,2960,5.92,1507,30.14,500,10,38873,77.746,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,2770,5.54,1501,30.02,500,10,38106,76.212,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",200,1,0,1,2970,5.94,1500,30,500,10,48640,97.28,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,1,0,1,2775,5.55,1501,30.02,500,10,44890,89.78,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3037,6.074,1503,30.06,500,10,46389,92.778,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,2997,5.994,1506,30.12,500,10,32871,65.742,37,0.74,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,3827,7.654,1503,30.06,500,10,56147,112.294,61,1.22,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3856,7.712,1500,30,500,10,39608,79.216,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3315,6.63,1504,30.08,500,10,42628,85.256,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3708,7.416,1500,30,500,10,41851,83.702,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,13,0,13,4391,8.782,1501,30.02,500,10,50122,100.244,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,13,0,13,4179,8.358,1500,30,500,10,39618,79.236,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",200,8,0,8,3569,7.138,1504,30.08,500,10,49389,98.778,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,8,0,8,3729,7.458,1500,30,500,10,33583,67.166,35,0.7,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3819,7.638,1507,30.14,500,10,44124,88.248,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,4404,8.808,1504,30.08,500,10,40357,80.714,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,3357,6.714,1502,30.04,500,10,42612,85.224,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3105,6.21,1501,30.02,500,10,47148,94.296,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,3778,7.556,1503,30.06,500,10,35098,70.196,39,0.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3484,6.968,1509,30.18,500,10,50899,101.798,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3053,6.106,1504,30.08,500,10,38888,77.776,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3073,6.146,1503,30.06,500,10,33610,67.22,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",200,5,0,5,3691,7.382,1501,30.02,500,10,33602,67.204,35,0.7,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,5,0,5,4072,8.144,1503,30.06,500,10,42626,85.252,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",200,7,0,7,4314,8.628,1501,30.02,500,10,34351,68.702,34,0.68,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,7,0,7,3807,7.614,1502,30.04,500,10,40369,80.738,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",200,16,0,16,3010,6.02,1506,30.12,500,10,48623,97.246,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,16,0,16,3027,6.054,1504,30.08,500,10,44138,88.276,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,4273,8.546,1500,30,500,10,41101,82.202,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,4403,8.806,1506,30.12,500,10,41110,82.22,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,3755,7.51,1506,30.12,500,10,49387,98.774,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,3857,7.714,1506,30.12,500,10,38122,76.244,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",200,3,0,3,4183,8.366,1505,30.1,500,10,35116,70.232,32,0.64,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,3,0,3,4148,8.296,1504,30.08,500,10,50884,101.768,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",200,16,0,16,4760,9.52,1501,30.02,500,10,49366,98.732,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,16,0,16,4497,8.994,1504,30.08,500,10,41867,83.734,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",200,4,0,4,3545,7.09,1504,30.08,500,10,42624,85.248,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,4,0,4,4011,8.022,1503,30.06,500,10,49391,98.782,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",200,2,0,2,3654,7.308,1506,30.12,500,10,48644,97.288,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,2,0,2,3445,6.89,1500,30,500,10,46378,92.756,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",200,52,1,51,3577,7.154,1507,30.14,500,10,54634,109.268,61,1.22,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,52,1,51,3782,7.564,1500,30,500,10,39621,79.242,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",200,0,0,0,4068,8.136,1503,30.06,500,10,46362,92.724,48,0.96,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,0,0,0,3908,7.816,1501,30.02,500,10,43353,86.706,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",200,16,0,16,3541,7.082,1510,30.2,500,10,49387,98.774,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",200,16,0,16,3785,7.57,1501,30.02,500,10,39603,79.206,40,0.8,10,150,3,0,0,0
